nombre,numero,descripcion,url,idioma,topico
 ¿Qué son y cómo funcionan los “bots” en Twitter?,27,"Conoce y atrévete a explorar qué son y cómo funcionan los bots dentro de Twitter.
",https://edu.gcfglobal.org//es/como-usar-twitter/,Espanol,como-usar-twitter
Herramientas para gestionar Twitter,28,Puedes usar otras plataformas para manejar tu cuenta de Twitter. Aquí te enseñamos algunas.,https://edu.gcfglobal.org//es/como-usar-twitter/,Espanol,como-usar-twitter
¿Qué es TweetDeck?,29,"Veamos cómo funciona TweetDeck  y cómo puedes programar publicaciones en Twitter.
",https://edu.gcfglobal.org//es/como-usar-twitter/,Espanol,como-usar-twitter
Test Cómo usar Twitter,30,Descubre qué tanto aprendiste sobre Twitter respondiendo este sencillo y rápido test.,https://edu.gcfglobal.org//es/como-usar-twitter/,Espanol,como-usar-twitter
¿Qué es YouTube?,1,YouTube es el sitio web más popular para ver y compartir vídeos en el mundo. Conoce las ventajas y características que tiene esta plataforma.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Cómo crear una cuenta en YouTube?,2,En esta página aprenderás a crear una cuenta en Youtube de forma sencilla y rápida. Así podrás comentar y suscribirte a tus canales favoritos.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Notificaciones en YouTube,3,"¿Quieres activar o desactivar  las notificaciones de tus canales favoritos? Con esta opción sabrás cuando hay videos nuevos, actualizaciones y mucho más contenido. Aprende con nosotros cómo configurar tus preferencias.   
",https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Notificaciones adicionales,4,¿Quieres activar o desactivar las notificaciones adicionales de tus canales favoritos? Aquí te enseñamos a configurar tus preferencias.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Historial de reproducciones,5,El historial de reproducciones de YouTube te facilita la búsqueda de los videos que miraste recientemente y mejora tus recomendaciones en la plataforma. Aprende con nosotros cómo borrar el historial de búsquedas de YouTube.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Historial de búsquedas,6,"Cada vez que realizas una búsqueda en YouTube, esta plataforma conserva un historial con estos registros. Si quieres aprender a configurarla, sigue estos pasos:",https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Historial de comentarios en YouTube,7,¿Sabias que también existe un historial de comentarios en YouTube? Aprende con nosotros a ver y eliminar los comentarios de la plataforma.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
"Comentar, calificar y compartir videos",8,"¿Te gustaría comentar, calificar y compartir tus videos favoritos de YouTube? En esta página te enseñaremos cómo hacerlo.",https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
 ¿Cómo ver un video en YouTube? ,9,El reproductor de YouTube tiene diversas funciones para tener una mejor experiencia con el contenido. En esta página aprenderás cómo utilizarlas correctamente.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Qué es un canal de YouTube?,10,¿Te gustaría aprender sobre los canales de YouTube? Estos son usados por todos los creadores de contenido en esta plataforma. Aprende con nosotros:,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Cómo crear un canal de YouTube?,11,¿Te gustaría crear tu propio canal de YouTube? Te enseñaremos paso a paso para crearlo con éxito. ,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
 YouTube en dispositivos móviles,12,¿Quieres aprender a descargar y utilizar la aplicación para dispositivos móviles de YouTube? Aquí te enseñamos cómo hacerlo: ,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Cómo subir videos a YouTube?,13,¿Te gustaría aprender a subir videos en YouTube? Sigue este paso a paso para hacerlo correctamente:,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Configurar un video para alcanzar audiencias,14,¿Quieres mejorar el potencial de búsqueda de tu canal en YouTube? Aprende como con pequeños detalles podrás alcanzar una mayor audiencia.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Encuentra tu propósito en YouTube,15,¿Ya sabes de qué tratarán tus videos en YouTube? Encuentra el propósito de tu canal junto a nosotros. ,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Cómo hacer un buen guion?,16,¿Te gustaría comenzar a escribir tus propios guiones para YouTube? Descubre paso a paso cómo puedes hacerlo correctamente con nosotros:,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Equipo básico para ser YouTuber,17,¿Te gustaría ser YouTuber y no sabes por dónde empezar? Descubre aquí el equipo básico que necesitas para comenzar a hacer tus vídeos:,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Tips para presentar en cámara,18,¿Te gustaría tener las mejores herramientas para presentar en cámara? Aprende los mejores consejos para sumergirte en YouTube.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Cómo limpiar un audio?,19,¿Grabaste un audio pero te quedó con ruido ambiente? Aprende con nosotros cómo eliminar ese ruido de tu pista de audio.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Cómo hablar en público?,20,"¿Te gustaría hablar en público sin miedo y con seguridad? Aprende con nosotros cómo hacerlo.
",https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
Test Curso de YouTube ,21,Realiza el siguientes test sobre Youtube y descubre qué tanto sabes sobre la plataforma de videos.,https://edu.gcfglobal.org//es/curso-de-youtube/,Espanol,curso-de-youtube
¿Qué es LinkedIn?,1,"Te enseñamos qué es LinkedIn, para qué sirve y cuál es la historia de su creación.",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
¿Cómo crear una cuenta en LinkedIn?,2,"Si quieres hacer parte LinkedIn, sigue estos pasos para crear una cuenta.",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
Consejos para publicar en LinkedIn,3,"Aprende  realizar publicaciones de fotos, videos y artículos en LinkedIn y conoce lo fácil que es eliminar aquellas actualizaciones que no quieres que aparezcan en tu perfil. ",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
Cómo optimizar tu perfil de LinkedIn,4,Aprende cómo poner todos los datos necesarios para tener un buen perfil en LinkedIn.,https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
Cómo buscar trabajo en LinkedIn,5,¿Estás buscando empleo? LinkedIn está lleno de oportunidades laborales para ti. Mira cómo puedes encontrarlas.,https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
¿Cómo conectarme con otras personas en LinkedIn?,6,"Si quieres conectarte con otro usuario dentro de esta red social, puedes enviarle una invitación para hacer parte de tus conexiones.",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
Cómo descargar e instalar LinkedIn en celulares,7,"Aprende a aceptar o rechazar invitaciones de personas y además cómo buscar los contactos de tu teléfono en LinkedIn.
",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
Cómo usar LinkedIn en Celulares,8,"Aprende a cambiar tu nombre, foto y a añadir tus logros académicos desde tu celular en LinkedIn.
",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
¿Cómo crear un perfil de empresa en LinkedIn?,9,"Si tienes una empresa, puedes crear una página dentro de LinkedIn para administrar la información de esta.",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
¿Cómo optimizar un perfil de empresa en LinkedIn?,10,Aprende a configurar la información de tu página empresarial de LinkedIn.,https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
¿Cómo publicar un empleo en LinkedIn?,11,"Si estás en busca de empleo en una empresa, puedes buscarlos a través de LinkedIn.",https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
¿Cómo buscar candidatos en LinkedIn?,12,Aprende a buscar el personal más capacitado para tu empresa en LinkedIn.,https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
SEO para LinkedIn,13,Mejora tu visibilidad y haz que tu red de LinkedIn se expanda siguiendo estos consejos.,https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
Test Cómo usar LinkedIn,14,Descubre qué tanto sabes sobre linkedIn y aprovecha para repasar algunas de sus funciones.,https://edu.gcfglobal.org//es/como-usar-linkedin/,Espanol,como-usar-linkedin
¿Cuáles son sus botones?,1,En esta página encontrarás cuáles son los botones que componen la parte física del iPhone y que función tiene cada uno.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
"Audífonos, cable USB y adaptador",2,En esta página encontrarás cuales son los accesorios que vienen con el iPhone y para qué sirve cada uno.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo se prende el iPhone?,3,En esta páginas vas a encontrar los pasos para insertar la tarjeta SIM en el iPhone y para prender el iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
La pantalla del iPhone,4,En esta páginas encontrarás cada una de las partes por las que está conformada la pantalla de iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Qué son las aplicaciones?,5,En está página encontrarás qué es una aplicación como abrirlas y como organizarlas en tu iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
Descargar una aplicación del Appstore,6,En esta página encontrarás los pasos que debes seguir para descargar nuevas aplicaciones al iPhone desde el Appstore.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
Crear grupos o carpetas de aplicaciones,7,En está página aprenderás a organizar tus aplicaciones en grupos o carpetas.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo navegar en la pantalla de inicio?,8,En esta página aprenderás como navegar entre las pantallas de inicio que se van creando a medida de que vas descargando aplicaciones a tu iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo usar el buscador?,9,en está página aprenderás cuáles son los pasos que debes seguir para usar el buscandor del iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo acceder al teclado numérico?,10,En esta página vas a encontrar los pasos que debes seguir para realizar una marcación manual desde el teclado numérico de tu iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo hacer llamadas?,11,"En esta página conocerás los pasos que debes seguir para realizar llamadas desde el iPhone, ya sea desde la opción Contactos o Recientes.",https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
Agregar nuevos contactos,12,En esta página aprenderás a añadir o agregar nuevos contactos en tu iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo enviar mensajes de texto?,13,En esta página vas a encontrar los pasos que debes seguir para enviar mensajes de texto desde el iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo reproducir canciones?,14,En está página encontrarás los pasos para reproducir canciones en tu iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
Cómo descargar música en iTunes,15,En esta página aprenderás a descargar música en tu iPhone usando iTunes.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo sincronizar la música con el iPhone?,16,En esta página aprenderás cómo guardar música en tu iPhone desde tu computador a través de iTunes.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo usar la cámara?,17,En esta página encontrarás cómo tomar fotos y videos con la cámara de iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
¿Cómo navegar por internet desde un iPhone?,18,En esta página encontrarás todo lo que debes saber para navegar en internet con tu iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
Configurar Gmail en iPhone,19,En esta páginas encontrarás los pasos que necesitas para configurar el correo electrónico en la aplicación Mail de tu iPhone.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
Test iPhone,20,Realiza este sencillo test sobre iPhone para ver qué tanto sabes sobre este dispositivo.,https://edu.gcfglobal.org//es/iphone/,Espanol,iphone
Estructura física del iPad,1,Conoce las partes que tiene un iPad y aprende para qué sirve cada una de ellas.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
Accesorios del iPad,2,Conoce cuáles son los accesorios principales de un iPad y sus respectivas funciones en este dispositivo electrónico. ,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
Sistema operativo Móvil iOS,3,A continuación vas a encontrar la definición y las características del sistema operativo móvil ios.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
Centro de notificaciones,4,A continuación vas a encontrar en qué consiste el centro de notificaciones y el centro de control en el dispositivos iOS.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
Centro de control,5,En esta página conocerás para qué sirve y cómo acceder al centro de control en un iPad.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
¿Qué es una alerta?,6,En esta página vas a conocer qué es una alerta y cómo configurarla en el iPad.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
¿Qué es y cómo funciona Siri?,7,"Si usa un iPad o algún otro dispositivo de Apple, puede hacer muchas cosas más rápido y más conveniente usando Siri. Aquí te enseñamos cómo funciona.",https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
¿Cómo activar Siri?,8,En esta página aprenderás cómo activar Siri.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
Sincronizar el iPad con iCloud,9,En esta página aprenderás cómo puedes sincronizar tu iPad con iCloud.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
¿Cómo compartir archivos?,10,En esta página vas a encontrar las diferentes formas de compartir archivos desde el iPad.,https://edu.gcfglobal.org//es/ipad/,Espanol,ipad
